2_time1(ch1),2_voltage1(ch1),3_time1(ch1),3_voltage1(ch1),4_time1(ch1),4_voltage1(ch1),5_time1(ch1),5_voltage1(ch1),6_time1(ch1),6_voltage1(ch1),7_time1(ch1),7_voltage1(ch1)
-0.0000002284,0.02,-0.0000001052,-0.02,-0.0000001052,0.016,-0.0000002284,0,-0.0000002284,0,-0.0000002284,0.0112
-0.0000002282,0.02,-0.0000001051,-0.04,-0.0000001051,0.016,-0.0000002282,0,-0.0000002282,0.008,-0.0000002282,0.0112
-0.000000228,0.02,-0.000000105,-0.04,-0.000000105,0.008,-0.000000228,-0.008,-0.000000228,0.008,-0.000000228,0.0112
-0.0000002278,0.02,-0.0000001049,-0.04,-0.0000001049,0.008,-0.0000002278,-0.008,-0.0000002278,0.008,-0.0000002278,0.0112
-0.0000002276,0,-0.0000001048,-0.02,-0.0000001048,0.008,-0.0000002276,-0.008,-0.0000002276,0.008,-0.0000002276,0.0112
-0.0000002274,0,-0.0000001047,-0.02,-0.0000001047,0.008,-0.0000002274,-0.008,-0.0000002274,0.008,-0.0000002274,0.0112
-0.0000002272,0,-0.0000001046,-0.02,-0.0000001046,0.008,-0.0000002272,-0.008,-0.0000002272,0.016,-0.0000002272,0.0112
-0.000000227,0,-0.0000001045,-0.02,-0.0000001045,0.008,-0.000000227,-0.008,-0.000000227,0.016,-0.000000227,0.0112
-0.0000002268,0,-0.0000001044,-0.02,-0.0000001044,0.008,-0.0000002268,-0.008,-0.0000002268,0.016,-0.0000002268,0.0112
-0.0000002266,0,-0.0000001043,-0.02,-0.0000001043,0.008,-0.0000002266,-0.008,-0.0000002266,0.016,-0.0000002266,0.012
-0.0000002264,-0.02,-0.0000001042,-0.02,-0.0000001042,0.008,-0.0000002264,-0.008,-0.0000002264,0.016,-0.0000002264,0.012
-0.0000002262,-0.02,-0.0000001041,-0.02,-0.0000001041,0.008,-0.0000002262,0,-0.0000002262,0.016,-0.0000002262,0.012
-0.000000226,0,-0.000000104,-0.02,-0.000000104,0,-0.000000226,0,-0.000000226,0.016,-0.000000226,0.012
-0.0000002258,0,-0.0000001039,-0.02,-0.0000001039,0,-0.0000002258,0,-0.0000002258,0.008,-0.0000002258,0.012
-0.0000002256,0,-0.0000001038,-0.02,-0.0000001038,0,-0.0000002256,0,-0.0000002256,0.008,-0.0000002256,0.012
-0.0000002254,0,-0.0000001037,-0.02,-0.0000001037,0,-0.0000002254,0.008,-0.0000002254,0.008,-0.0000002254,0.012
-0.0000002252,0,-0.0000001036,0,-0.0000001036,0,-0.0000002252,0.008,-0.0000002252,0.008,-0.0000002252,0.0112
-0.000000225,0,-0.0000001035,0,-0.0000001035,0,-0.000000225,0,-0.000000225,0,-0.000000225,0.0112
-0.0000002248,0.02,-0.0000001034,0,-0.0000001034,0,-0.0000002248,0,-0.0000002248,0,-0.0000002248,0.0112
-0.0000002246,0.02,-0.0000001033,0,-0.0000001033,0.008,-0.0000002246,0,-0.0000002246,-0.008,-0.0000002246,0.0112
-0.0000002244,0.02,-0.0000001032,0,-0.0000001032,0.008,-0.0000002244,0,-0.0000002244,-0.008,-0.0000002244,0.0104
-0.0000002242,0.02,-0.0000001031,0,-0.0000001031,0.008,-0.0000002242,0,-0.0000002242,-0.008,-0.0000002242,0.0096
-0.000000224,0.02,-0.000000103,0,-0.000000103,0.008,-0.000000224,-0.008,-0.000000224,-0.008,-0.000000224,0.0096
-0.0000002238,0.02,-0.0000001029,0,-0.0000001029,0.008,-0.0000002238,-0.008,-0.0000002238,-0.008,-0.0000002238,0.0088
-0.0000002236,0.02,-0.0000001028,0,-0.0000001028,0.008,-0.0000002236,-0.008,-0.0000002236,-0.008,-0.0000002236,0.0088
-0.0000002234,0.02,-0.0000001027,0,-0.0000001027,0.016,-0.0000002234,-0.008,-0.0000002234,-0.008,-0.0000002234,0.008
-0.0000002232,0.02,-0.0000001026,0,-0.0000001026,0.016,-0.0000002232,0,-0.0000002232,0,-0.0000002232,0.008
-0.000000223,0.02,-0.0000001025,0,-0.0000001025,0.016,-0.000000223,0,-0.000000223,0,-0.000000223,0.008
-0.0000002228,0.02,-0.0000001024,0,-0.0000001024,0.016,-0.0000002228,0,-0.0000002228,0,-0.0000002228,0.008
-0.0000002226,0,-0.0000001023,0,-0.0000001023,0.016,-0.0000002226,0.008,-0.0000002226,0,-0.0000002226,0.0088
-0.0000002224,0,-0.0000001022,0,-0.0000001022,0.024,-0.0000002224,0.008,-0.0000002224,0.008,-0.0000002224,0.0088
-0.0000002222,0,-0.0000001021,0,-0.0000001021,0.024,-0.0000002222,0.016,-0.0000002222,0.008,-0.0000002222,0.0088
-0.000000222,0,-0.000000102,0,-0.000000102,0.024,-0.000000222,0.016,-0.000000222,0,-0.000000222,0.0088
-0.0000002218,0,-0.0000001019,0,-0.0000001019,0.016,-0.0000002218,0.008,-0.0000002218,0,-0.0000002218,0.0088
-0.0000002216,0,-0.0000001018,0,-0.0000001018,0.016,-0.0000002216,0.008,-0.0000002216,0,-0.0000002216,0.0096
-0.0000002214,0,-0.0000001017,0,-0.0000001017,0.016,-0.0000002214,0.008,-0.0000002214,0,-0.0000002214,0.0096
-0.0000002212,0,-0.0000001016,0.02,-0.0000001016,0.016,-0.0000002212,0.008,-0.0000002212,0,-0.0000002212,0.0096
-0.000000221,0,-0.0000001015,0.02,-0.0000001015,0.016,-0.000000221,0.008,-0.000000221,0,-0.000000221,0.0096
-0.0000002208,0.02,-0.0000001014,0.02,-0.0000001014,0.016,-0.0000002208,0.008,-0.0000002208,0,-0.0000002208,0.0096
-0.0000002206,0,-0.0000001013,0.02,-0.0000001013,0.016,-0.0000002206,0.008,-0.0000002206,0,-0.0000002206,0.0096
-0.0000002204,0,-0.0000001012,0.02,-0.0000001012,0.016,-0.0000002204,0.008,-0.0000002204,0,-0.0000002204,0.0096
-0.0000002202,0,-0.0000001011,0.02,-0.0000001011,0.016,-0.0000002202,0.008,-0.0000002202,0.008,-0.0000002202,0.0096
-0.00000022,0,-0.000000101,0.02,-0.000000101,0.016,-0.00000022,0.008,-0.00000022,0.008,-0.00000022,0.0096
-0.0000002198,0,-0.0000001009,0.02,-0.0000001009,0.016,-0.0000002198,0.008,-0.0000002198,0.008,-0.0000002198,0.0096
-0.0000002196,0,-0.0000001008,0.02,-0.0000001008,0.016,-0.0000002196,0.008,-0.0000002196,0.008,-0.0000002196,0.0104
-0.0000002194,0,-0.0000001007,0.02,-0.0000001007,0.016,-0.0000002194,0.008,-0.0000002194,0.008,-0.0000002194,0.0104
-0.0000002192,0,-0.0000001006,0.02,-0.0000001006,0.016,-0.0000002192,0.008,-0.0000002192,0.008,-0.0000002192,0.0104
-0.000000219,0,-0.0000001005,0.02,-0.0000001005,0.016,-0.000000219,0,-0.000000219,0,-0.000000219,0.0104
-0.0000002188,0.02,-0.0000001004,0.02,-0.0000001004,0.016,-0.0000002188,0,-0.0000002188,0,-0.0000002188,0.0104
-0.0000002186,0,-0.0000001003,0.02,-0.0000001003,0.016,-0.0000002186,0,-0.0000002186,-0.008,-0.0000002186,0.0104
-0.0000002184,0,-0.0000001002,0.02,-0.0000001002,0.016,-0.0000002184,0,-0.0000002184,-0.008,-0.0000002184,0.0104
-0.0000002182,0,-0.0000001001,0.02,-0.0000001001,0.016,-0.0000002182,0,-0.0000002182,-0.008,-0.0000002182,0.0104
-0.000000218,0,-0.0000001,0.02,-0.0000001,0.016,-0.000000218,0,-0.000000218,-0.016,-0.000000218,0.0104
-0.0000002178,0,-0.0000000999,0.02,-0.0000000999,0.016,-0.0000002178,0,-0.0000002178,-0.016,-0.0000002178,0.0104
-0.0000002176,-0.02,-0.0000000998,0.02,-0.0000000998,0.016,-0.0000002176,0,-0.0000002176,-0.016,-0.0000002176,0.0104
-0.0000002174,-0.02,-0.0000000997,0.02,-0.0000000997,0.016,-0.0000002174,0,-0.0000002174,-0.016,-0.0000002174,0.0096
-0.0000002172,-0.02,-0.0000000996,0.02,-0.0000000996,0.016,-0.0000002172,0,-0.0000002172,-0.008,-0.0000002172,0.0096
-0.000000217,-0.02,-0.0000000995,0.02,-0.0000000995,0.016,-0.000000217,0,-0.000000217,-0.008,-0.000000217,0.0096
-0.0000002168,0,-0.0000000994,0.02,-0.0000000994,0.016,-0.0000002168,-0.008,-0.0000002168,-0.008,-0.0000002168,0.0096
-0.0000002166,0,-0.0000000993,0.02,-0.0000000993,0.016,-0.0000002166,-0.008,-0.0000002166,0,-0.0000002166,0.0096
-0.0000002164,0,-0.0000000992,0.02,-0.0000000992,0.016,-0.0000002164,0,-0.0000002164,0,-0.0000002164,0.0096
-0.0000002162,0.02,-0.0000000991,0.02,-0.0000000991,0.016,-0.0000002162,0,-0.0000002162,0.008,-0.0000002162,0.0096
-0.000000216,0.02,-0.000000099,0.02,-0.000000099,0.008,-0.000000216,0,-0.000000216,0.008,-0.000000216,0.0104
-0.0000002158,0.04,-0.0000000989,0.02,-0.0000000989,0.008,-0.0000002158,0,-0.0000002158,0.008,-0.0000002158,0.0104
-0.0000002156,0.04,-0.0000000988,0.02,-0.0000000988,0.008,-0.0000002156,0.008,-0.0000002156,0.008,-0.0000002156,0.0104
-0.0000002154,0.04,-0.0000000987,0.02,-0.0000000987,0.008,-0.0000002154,0.008,-0.0000002154,0.016,-0.0000002154,0.0096
-0.0000002152,0.04,-0.0000000986,0.04,-0.0000000986,0.008,-0.0000002152,0.016,-0.0000002152,0.016,-0.0000002152,0.0088
-0.000000215,0.04,-0.0000000985,0.04,-0.0000000985,0.008,-0.000000215,0.016,-0.000000215,0.008,-0.000000215,0.008
-0.0000002148,0.04,-0.0000000984,0.04,-0.0000000984,0.008,-0.0000002148,0.016,-0.0000002148,0.008,-0.0000002148,0.0072
-0.0000002146,0.02,-0.0000000983,0.04,-0.0000000983,0.008,-0.0000002146,0.016,-0.0000002146,0.008,-0.0000002146,0.0072
-0.0000002144,0.02,-0.0000000982,0.04,-0.0000000982,0.008,-0.0000002144,0.016,-0.0000002144,0.008,-0.0000002144,0.0072
-0.0000002142,0,-0.0000000981,0.04,-0.0000000981,0.008,-0.0000002142,0.016,-0.0000002142,0.008,-0.0000002142,0.0072
-0.000000214,0,-0.000000098,0.04,-0.000000098,0,-0.000000214,0.016,-0.000000214,0.008,-0.000000214,0.008
-0.0000002138,0,-0.0000000979,0.04,-0.0000000979,0,-0.0000002138,0.016,-0.0000002138,0.008,-0.0000002138,0.0088
-0.0000002136,0,-0.0000000978,0.04,-0.0000000978,0,-0.0000002136,0.016,-0.0000002136,0.008,-0.0000002136,0.0096
-0.0000002134,0,-0.0000000977,0.04,-0.0000000977,0,-0.0000002134,0.016,-0.0000002134,0.008,-0.0000002134,0.0096
-0.0000002132,0,-0.0000000976,0.04,-0.0000000976,0,-0.0000002132,0.016,-0.0000002132,0.008,-0.0000002132,0.0104
-0.000000213,0,-0.0000000975,0.04,-0.0000000975,0,-0.000000213,0.008,-0.000000213,0,-0.000000213,0.0104
-0.0000002128,0.02,-0.0000000974,0.02,-0.0000000974,0,-0.0000002128,0.008,-0.0000002128,0,-0.0000002128,0.0104
-0.0000002126,0.02,-0.0000000973,0.02,-0.0000000973,0,-0.0000002126,0,-0.0000002126,-0.008,-0.0000002126,0.0112
-0.0000002124,0,-0.0000000972,0.02,-0.0000000972,0,-0.0000002124,0,-0.0000002124,-0.008,-0.0000002124,0.0112
-0.0000002122,0,-0.0000000971,0.02,-0.0000000971,0,-0.0000002122,0,-0.0000002122,-0.008,-0.0000002122,0.0104
-0.000000212,0,-0.000000097,0.02,-0.000000097,0,-0.000000212,-0.008,-0.000000212,-0.008,-0.000000212,0.0104
-0.0000002118,0,-0.0000000969,0,-0.0000000969,0,-0.0000002118,-0.008,-0.0000002118,-0.008,-0.0000002118,0.0104
-0.0000002116,-0.02,-0.0000000968,0,-0.0000000968,-0.008,-0.0000002116,-0.008,-0.0000002116,-0.008,-0.0000002116,0.0104
-0.0000002114,-0.02,-0.0000000967,0,-0.0000000967,-0.008,-0.0000002114,-0.008,-0.0000002114,-0.008,-0.0000002114,0.0096
-0.0000002112,-0.02,-0.0000000966,0,-0.0000000966,-0.008,-0.0000002112,0,-0.0000002112,0,-0.0000002112,0.0096
-0.000000211,-0.02,-0.0000000965,0,-0.0000000965,0,-0.000000211,0,-0.000000211,0,-0.000000211,0.0096
-0.0000002108,-0.02,-0.0000000964,0,-0.0000000964,0,-0.0000002108,0,-0.0000002108,0,-0.0000002108,0.0096
-0.0000002106,-0.02,-0.0000000963,-0.02,-0.0000000963,0,-0.0000002106,0,-0.0000002106,0.008,-0.0000002106,0.0096
-0.0000002104,-0.02,-0.0000000962,-0.02,-0.0000000962,0,-0.0000002104,0,-0.0000002104,0.008,-0.0000002104,0.0096
-0.0000002102,0,-0.0000000961,-0.02,-0.0000000961,0,-0.0000002102,0.008,-0.0000002102,0.016,-0.0000002102,0.0096
-0.00000021,0,-0.000000096,-0.02,-0.000000096,0,-0.00000021,0.008,-0.00000021,0.016,-0.00000021,0.0096
-0.0000002098,0.02,-0.0000000959,-0.02,-0.0000000959,0,-0.0000002098,0.008,-0.0000002098,0.016,-0.0000002098,0.0096
-0.0000002096,0.02,-0.0000000958,-0.02,-0.0000000958,0,-0.0000002096,0.008,-0.0000002096,0.024,-0.0000002096,0.0096
-0.0000002094,0.02,-0.0000000957,-0.02,-0.0000000957,0,-0.0000002094,0.008,-0.0000002094,0.024,-0.0000002094,0.0096
-0.0000002092,0.02,-0.0000000956,0,-0.0000000956,0,-0.0000002092,0.008,-0.0000002092,0.024,-0.0000002092,0.0088
-0.000000209,0.02,-0.0000000955,0,-0.0000000955,0,-0.000000209,0.008,-0.000000209,0.016,-0.000000209,0.0088
-0.0000002088,0.02,-0.0000000954,0,-0.0000000954,0,-0.0000002088,0.008,-0.0000002088,0.016,-0.0000002088,0.0088
-0.0000002086,0,-0.0000000953,0,-0.0000000953,0.008,-0.0000002086,0.008,-0.0000002086,0.016,-0.0000002086,0.0088
-0.0000002084,0,-0.0000000952,0,-0.0000000952,0.008,-0.0000002084,0.008,-0.0000002084,0.008,-0.0000002084,0.008
-0.0000002082,0,-0.0000000951,0,-0.0000000951,0.008,-0.0000002082,0.016,-0.0000002082,0.008,-0.0000002082,0.0072
-0.000000208,0,-0.000000095,0.02,-0.000000095,0.008,-0.000000208,0.016,-0.000000208,0,-0.000000208,0.0072
-0.0000002078,0,-0.0000000949,0.02,-0.0000000949,0.008,-0.0000002078,0.016,-0.0000002078,0,-0.0000002078,0.0064
-0.0000002076,0,-0.0000000948,0.02,-0.0000000948,0.008,-0.0000002076,0.016,-0.0000002076,0,-0.0000002076,0.0064
-0.0000002074,0,-0.0000000947,0.02,-0.0000000947,0.008,-0.0000002074,0.016,-0.0000002074,0,-0.0000002074,0.0064
-0.0000002072,0,-0.0000000946,0.02,-0.0000000946,0.008,-0.0000002072,0.016,-0.0000002072,0,-0.0000002072,0.0064
-0.000000207,0,-0.0000000945,0.04,-0.0000000945,0.008,-0.000000207,0.008,-0.000000207,0,-0.000000207,0.0064
-0.0000002068,0.02,-0.0000000944,0.04,-0.0000000944,0.008,-0.0000002068,0.008,-0.0000002068,0,-0.0000002068,0.0064
-0.0000002066,0.02,-0.0000000943,0.04,-0.0000000943,0.008,-0.0000002066,0.008,-0.0000002066,0,-0.0000002066,0.0072
-0.0000002064,0.02,-0.0000000942,0.04,-0.0000000942,0.008,-0.0000002064,0.008,-0.0000002064,0,-0.0000002064,0.0072
-0.0000002062,0.02,-0.0000000941,0.02,-0.0000000941,0.008,-0.0000002062,0.008,-0.0000002062,0.008,-0.0000002062,0.008
-0.000000206,0.04,-0.000000094,0.02,-0.000000094,0.008,-0.000000206,0,-0.000000206,0,-0.000000206,0.0088
-0.0000002058,0.04,-0.0000000939,0.02,-0.0000000939,0.008,-0.0000002058,0,-0.0000002058,0,-0.0000002058,0.0088
-0.0000002056,0.02,-0.0000000938,0.02,-0.0000000938,0.008,-0.0000002056,0,-0.0000002056,0,-0.0000002056,0.0096
-0.0000002054,0.02,-0.0000000937,0.02,-0.0000000937,0.008,-0.0000002054,0,-0.0000002054,0,-0.0000002054,0.0096
-0.0000002052,0.02,-0.0000000936,0.02,-0.0000000936,0.008,-0.0000002052,0,-0.0000002052,0,-0.0000002052,0.0096
-0.000000205,0.02,-0.0000000935,0.02,-0.0000000935,0.008,-0.000000205,0,-0.000000205,0,-0.000000205,0.0096
-0.0000002048,0.02,-0.0000000934,0,-0.0000000934,0.008,-0.0000002048,-0.008,-0.0000002048,0,-0.0000002048,0.0096
-0.0000002046,0.02,-0.0000000933,0,-0.0000000933,0.016,-0.0000002046,-0.008,-0.0000002046,0,-0.0000002046,0.0096
-0.0000002044,0.02,-0.0000000932,0,-0.0000000932,0.016,-0.0000002044,0,-0.0000002044,0,-0.0000002044,0.0096
-0.0000002042,0.02,-0.0000000931,0,-0.0000000931,0.016,-0.0000002042,0,-0.0000002042,0,-0.0000002042,0.0096
-0.000000204,0.02,-0.000000093,-0.02,-0.000000093,0.016,-0.000000204,0,-0.000000204,0,-0.000000204,0.0096
-0.0000002038,0.04,-0.0000000929,-0.02,-0.0000000929,0.016,-0.0000002038,0,-0.0000002038,0,-0.0000002038,0.0096
-0.0000002036,0.04,-0.0000000928,-0.02,-0.0000000928,0.016,-0.0000002036,0,-0.0000002036,0,-0.0000002036,0.0096
-0.0000002034,0.04,-0.0000000927,-0.02,-0.0000000927,0.016,-0.0000002034,0,-0.0000002034,0,-0.0000002034,0.0088
-0.0000002032,0.04,-0.0000000926,-0.02,-0.0000000926,0.016,-0.0000002032,0.008,-0.0000002032,0,-0.0000002032,0.0088
-0.000000203,0.04,-0.0000000925,-0.02,-0.0000000925,0.016,-0.000000203,0.008,-0.000000203,0,-0.000000203,0.008
-0.0000002028,0.04,-0.0000000924,-0.02,-0.0000000924,0.016,-0.0000002028,0.008,-0.0000002028,0,-0.0000002028,0.008
-0.0000002026,0.02,-0.0000000923,-0.02,-0.0000000923,0.016,-0.0000002026,0.008,-0.0000002026,0,-0.0000002026,0.008
-0.0000002024,0.02,-0.0000000922,-0.02,-0.0000000922,0.016,-0.0000002024,0.016,-0.0000002024,0,-0.0000002024,0.008
-0.0000002022,0,-0.0000000921,-0.02,-0.0000000921,0.008,-0.0000002022,0.016,-0.0000002022,0,-0.0000002022,0.008
-0.000000202,0,-0.000000092,-0.02,-0.000000092,0.008,-0.000000202,0.008,-0.000000202,0,-0.000000202,0.0088
-0.0000002018,0,-0.0000000919,-0.02,-0.0000000919,0.008,-0.0000002018,0.008,-0.0000002018,0,-0.0000002018,0.0088
-0.0000002016,0,-0.0000000918,-0.02,-0.0000000918,0.008,-0.0000002016,0,-0.0000002016,0,-0.0000002016,0.0096
-0.0000002014,-0.02,-0.0000000917,-0.02,-0.0000000917,0.008,-0.0000002014,0,-0.0000002014,0,-0.0000002014,0.0096
-0.0000002012,0,-0.0000000916,-0.02,-0.0000000916,0,-0.0000002012,0,-0.0000002012,0,-0.0000002012,0.0104
-0.000000201,0,-0.0000000915,0,-0.0000000915,0,-0.000000201,0,-0.000000201,0,-0.000000201,0.0104
-0.0000002008,0,-0.0000000914,0,-0.0000000914,0,-0.0000002008,-0.008,-0.0000002008,0,-0.0000002008,0.0104
-0.0000002006,0,-0.0000000913,0,-0.0000000913,0,-0.0000002006,0,-0.0000002006,0,-0.0000002006,0.0112
-0.0000002004,0,-0.0000000912,0,-0.0000000912,0,-0.0000002004,0,-0.0000002004,0,-0.0000002004,0.0112
-0.0000002002,0,-0.0000000911,0,-0.0000000911,0,-0.0000002002,0,-0.0000002002,0.008,-0.0000002002,0.0104
-0.0000002,0,-0.000000091,0.02,-0.000000091,0,-0.0000002,0,-0.0000002,0,-0.0000002,0.0104
-0.0000001998,0,-0.0000000909,0.02,-0.0000000909,0,-0.0000001998,0,-0.0000001998,0,-0.0000001998,0.0104
-0.0000001996,0,-0.0000000908,0.02,-0.0000000908,0,-0.0000001996,0,-0.0000001996,0,-0.0000001996,0.0104
-0.0000001994,0,-0.0000000907,0.02,-0.0000000907,0,-0.0000001994,0,-0.0000001994,0,-0.0000001994,0.0104
-0.0000001992,0,-0.0000000906,0.02,-0.0000000906,0,-0.0000001992,0,-0.0000001992,0,-0.0000001992,0.0104
-0.000000199,0,-0.0000000905,0.04,-0.0000000905,0,-0.000000199,0,-0.000000199,0,-0.000000199,0.0104
-0.0000001988,0.02,-0.0000000904,0.04,-0.0000000904,0,-0.0000001988,0,-0.0000001988,0,-0.0000001988,0.0104
-0.0000001986,0,-0.0000000903,0.04,-0.0000000903,0.008,-0.0000001986,0,-0.0000001986,0,-0.0000001986,0.0104
-0.0000001984,0,-0.0000000902,0.04,-0.0000000902,0.008,-0.0000001984,0,-0.0000001984,0,-0.0000001984,0.0096
-0.0000001982,0,-0.0000000901,0.04,-0.0000000901,0.008,-0.0000001982,0.008,-0.0000001982,0.008,-0.0000001982,0.0096
-0.000000198,0,-0.00000009,0.04,-0.00000009,0.008,-0.000000198,0,-0.000000198,0.008,-0.000000198,0.0088
-0.0000001978,0,-0.0000000899,0.04,-0.0000000899,0.008,-0.0000001978,0,-0.0000001978,0.008,-0.0000001978,0.0088
-0.0000001976,0,-0.0000000898,0.04,-0.0000000898,0.008,-0.0000001976,0,-0.0000001976,0.008,-0.0000001976,0.0088
-0.0000001974,-0.02,-0.0000000897,0.04,-0.0000000897,0.008,-0.0000001974,0,-0.0000001974,0.008,-0.0000001974,0.008
-0.0000001972,-0.02,-0.0000000896,0.04,-0.0000000896,0.008,-0.0000001972,0,-0.0000001972,0.016,-0.0000001972,0.008
-0.000000197,0,-0.0000000895,0.04,-0.0000000895,0.008,-0.000000197,0,-0.000000197,0.016,-0.000000197,0.008
-0.0000001968,0,-0.0000000894,0.04,-0.0000000894,0.008,-0.0000001968,0,-0.0000001968,0.016,-0.0000001968,0.008
-0.0000001966,0,-0.0000000893,0.02,-0.0000000893,0.008,-0.0000001966,0,-0.0000001966,0.016,-0.0000001966,0.008
-0.0000001964,0,-0.0000000892,0.02,-0.0000000892,0.008,-0.0000001964,0,-0.0000001964,0.016,-0.0000001964,0.008
-0.0000001962,0,-0.0000000891,0.02,-0.0000000891,0.008,-0.0000001962,0.008,-0.0000001962,0.016,-0.0000001962,0.008
-0.000000196,0,-0.000000089,0.02,-0.000000089,0,-0.000000196,0.008,-0.000000196,0.008,-0.000000196,0.0088
-0.0000001958,0.02,-0.0000000889,0.02,-0.0000000889,0,-0.0000001958,0.008,-0.0000001958,0.008,-0.0000001958,0.0088
-0.0000001956,0.02,-0.0000000888,0.02,-0.0000000888,0,-0.0000001956,0.008,-0.0000001956,0.008,-0.0000001956,0.0096
-0.0000001954,0.02,-0.0000000887,0.02,-0.0000000887,0,-0.0000001954,0.008,-0.0000001954,0.008,-0.0000001954,0.0096
-0.0000001952,0.02,-0.0000000886,0.02,-0.0000000886,0,-0.0000001952,0.016,-0.0000001952,0.008,-0.0000001952,0.0088
-0.000000195,0.02,-0.0000000885,0.02,-0.0000000885,0,-0.000000195,0.016,-0.000000195,0.008,-0.000000195,0.0088
-0.0000001948,0.02,-0.0000000884,0.02,-0.0000000884,0,-0.0000001948,0.016,-0.0000001948,0.008,-0.0000001948,0.0088
-0.0000001946,0,-0.0000000883,0.02,-0.0000000883,0,-0.0000001946,0.016,-0.0000001946,0.008,-0.0000001946,0.0088
-0.0000001944,0,-0.0000000882,0.02,-0.0000000882,0,-0.0000001944,0.016,-0.0000001944,0.008,-0.0000001944,0.0088
-0.0000001942,0,-0.0000000881,0.02,-0.0000000881,0,-0.0000001942,0.016,-0.0000001942,0.008,-0.0000001942,0.0088
-0.000000194,0,-0.000000088,0.02,-0.000000088,0,-0.000000194,0.016,-0.000000194,0.008,-0.000000194,0.0088
-0.0000001938,0,-0.0000000879,0.04,-0.0000000879,0,-0.0000001938,0.016,-0.0000001938,0.008,-0.0000001938,0.0088
-0.0000001936,0,-0.0000000878,0.04,-0.0000000878,0,-0.0000001936,0.016,-0.0000001936,0.008,-0.0000001936,0.0096
-0.0000001934,0,-0.0000000877,0.04,-0.0000000877,0.008,-0.0000001934,0.016,-0.0000001934,0.008,-0.0000001934,0.0096
-0.0000001932,0,-0.0000000876,0.04,-0.0000000876,0.008,-0.0000001932,0.016,-0.0000001932,0.008,-0.0000001932,0.0104
-0.000000193,0,-0.0000000875,0.06,-0.0000000875,0.008,-0.000000193,0.016,-0.000000193,0.008,-0.000000193,0.0104
-0.0000001928,0.02,-0.0000000874,0.06,-0.0000000874,0.008,-0.0000001928,0.016,-0.0000001928,0.008,-0.0000001928,0.0104
-0.0000001926,0.02,-0.0000000873,0.06,-0.0000000873,0.008,-0.0000001926,0.016,-0.0000001926,0.008,-0.0000001926,0.0112
-0.0000001924,0.02,-0.0000000872,0.06,-0.0000000872,0.016,-0.0000001924,0.016,-0.0000001924,0.008,-0.0000001924,0.0112
-0.0000001922,0.02,-0.0000000871,0.08,-0.0000000871,0.016,-0.0000001922,0.024,-0.0000001922,0.008,-0.0000001922,0.0104
-0.000000192,0.02,-0.000000087,0.08,-0.000000087,0.016,-0.000000192,0.024,-0.000000192,0.008,-0.000000192,0.0104
-0.0000001918,0.04,-0.0000000869,0.08,-0.0000000869,0.016,-0.0000001918,0.016,-0.0000001918,0.008,-0.0000001918,0.0104
-0.0000001916,0.04,-0.0000000868,0.08,-0.0000000868,0.008,-0.0000001916,0.016,-0.0000001916,0.008,-0.0000001916,0.0104
-0.0000001914,0.04,-0.0000000867,0.08,-0.0000000867,0.008,-0.0000001914,0.016,-0.0000001914,0.008,-0.0000001914,0.0096
-0.0000001912,0.04,-0.0000000866,0.1,-0.0000000866,0.008,-0.0000001912,0.016,-0.0000001912,0.016,-0.0000001912,0.0096
-0.000000191,0.04,-0.0000000865,0.1,-0.0000000865,0.008,-0.000000191,0.008,-0.000000191,0.008,-0.000000191,0.0088
-0.0000001908,0.04,-0.0000000864,0.1,-0.0000000864,0.008,-0.0000001908,0.008,-0.0000001908,0.008,-0.0000001908,0.0088
-0.0000001906,0.02,-0.0000000863,0.08,-0.0000000863,0.008,-0.0000001906,0.008,-0.0000001906,0.008,-0.0000001906,0.0088
-0.0000001904,0.02,-0.0000000862,0.08,-0.0000000862,0.008,-0.0000001904,0.008,-0.0000001904,0.008,-0.0000001904,0.008
-0.0000001902,0.02,-0.0000000861,0.08,-0.0000000861,0.008,-0.0000001902,0.008,-0.0000001902,0.008,-0.0000001902,0.008
-0.00000019,0.02,-0.000000086,0.08,-0.000000086,0,-0.00000019,0.008,-0.00000019,0.008,-0.00000019,0.008
-0.0000001898,0.02,-0.0000000859,0.08,-0.0000000859,0,-0.0000001898,0.008,-0.0000001898,0.008,-0.0000001898,0.008
-0.0000001896,0.02,-0.0000000858,0.06,-0.0000000858,0,-0.0000001896,0.008,-0.0000001896,0.008,-0.0000001896,0.008
-0.0000001894,0.02,-0.0000000857,0.06,-0.0000000857,0,-0.0000001894,0.008,-0.0000001894,0.008,-0.0000001894,0.008
-0.0000001892,0.02,-0.0000000856,0.06,-0.0000000856,0,-0.0000001892,0.016,-0.0000001892,0.016,-0.0000001892,0.008
-0.000000189,0.02,-0.0000000855,0.06,-0.0000000855,0,-0.000000189,0.016,-0.000000189,0.016,-0.000000189,0.008
-0.0000001888,0.02,-0.0000000854,0.04,-0.0000000854,0,-0.0000001888,0.016,-0.0000001888,0.016,-0.0000001888,0.008
-0.0000001886,0.02,-0.0000000853,0.04,-0.0000000853,0,-0.0000001886,0.016,-0.0000001886,0.016,-0.0000001886,0.0088
-0.0000001884,0.02,-0.0000000852,0.04,-0.0000000852,0,-0.0000001884,0.016,-0.0000001884,0.016,-0.0000001884,0.0088
