tempo,sinal_ac,corrente_1800,corrente_1698,corrente_1603,corrente_1902
0.000943,-4.24,0,0,0,0
0.000944,-4.24,0,0,0,0
0.000945,-4.24,0,0,0,0
0.000946,-4.24,0,0,0,0
0.000947,-4.24,0,0,0,0
0.000948,-4.24,0,0,0,0
0.000949,-4.16,0,0,0,0
0.00095,-4.16,0,0,0,0
0.000951,-4.16,0,0,0,0
0.000952,-4.16,0,0,0,0
0.000953,-4.16,0,0,0,0
0.000954,-4.16,0,0,0,0
0.000955,-4.16,0,0,0,0
0.000956,-4.16,0,0,0,0
0.000957,-4.16,0,0,0,0
0.000958,-4.16,0,0,0,0
0.000959,-4.16,0,0,0,0
0.00096,-4.08,0,0,0,0
0.000961,-4.08,0,0,0,0
0.000962,-4.08,0,0.08,0,0
0.000963,-4.08,0,0.08,0,0
0.000964,-4.08,0,0,0,0
0.000965,-4.08,0,0.08,0,0
0.000966,-4.08,0,0.08,0,0
0.000967,-4.08,0,0.08,0,0
0.000968,-4.08,0.08,0.08,0,0
0.000969,-4.08,0.08,0.08,0,0
0.00097,-4.08,0.08,0.08,0,0
0.000971,-4,0.08,0.08,0,0
0.000972,-4,0.08,0.08,0,0
0.000973,-4,0.08,0.08,0,0.08
0.000974,-4,0.08,0.08,0,0
0.000975,-4,0.08,0.08,0,0
0.000976,-4,0.08,0.08,0,0
0.000977,-4,0.08,0.08,0,0
0.000978,-4,0.08,0.08,0,0
0.000979,-4,0.08,0.08,0,0
0.00098,-4,0.08,0.08,0,0
0.000981,-4,0.08,0.08,0,0
0.000982,-4,0.08,0.08,0,0
0.000983,-3.92,0.08,0.08,0,0
0.000984,-3.92,0.08,0.08,0,0
0.000985,-3.92,0.08,0.08,0,0
0.000986,-3.92,0.08,0,0,0
0.000987,-3.92,0.08,0.08,0,0
0.000988,-3.92,0.08,0,0,0
0.000989,-3.92,0.08,0,0,0
0.00099,-3.92,0.08,0,0,0
0.000991,-3.92,0.08,0,0,0
0.000992,-3.92,0,0,0,0
0.000993,-3.92,0,0,0,0
0.000994,-3.92,0,0,0,0
0.000995,-3.92,0,0,0,0
0.000996,-3.92,0,0,0,0
0.000997,-3.92,0,0,0,0
0.000998,-3.84,0,0,0,0
0.000999,-3.84,0,0,0,0
0.001,-3.84,0,0,0,0
0.001001,-3.84,0,0,0,0
0.001002,-3.84,0,0,0,0
0.001003,-3.84,0,0,0,0
0.001004,-3.84,0,0,0,0
0.001005,-3.84,0,0,0,0
0.001006,-3.84,0,0,0.08,0
0.001007,-3.84,0,0,0,0
0.001008,-3.84,0,0,0,0
0.001009,-3.84,0,0,0.08,0
0.00101,-3.76,0,0,0,0
0.001011,-3.76,0,0,0,0
0.001012,-3.76,0.08,0,0.08,0
0.001013,-3.76,0.08,0,0.08,0
0.001014,-3.76,0.08,0.08,0.08,0
0.001015,-3.76,0.08,0,0.08,0
0.001016,-3.76,0.08,0.08,0,0
0.001017,-3.76,0.08,0,0.08,0
0.001018,-3.76,0.08,0.08,0,0
0.001019,-3.76,0.08,0.08,0.08,0.08
0.00102,-3.76,0.08,0,0.08,0.08
0.001021,-3.68,0.08,0.08,0.08,0.08
0.001022,-3.68,0.08,0.08,0.08,0
0.001023,-3.68,0.08,0,0.08,0
0.001024,-3.68,0.08,0,0.08,0
0.001025,-3.68,0.08,0.08,0.08,0
0.001026,-3.68,0.08,0,0.08,0
0.001027,-3.68,0.08,0,0.08,0
0.001028,-3.68,0.08,0,0.08,0
0.001029,-3.68,0.08,0,0.08,0
0.00103,-3.68,0.08,0,0.08,0
0.001031,-3.68,0.08,0,0.08,0
0.001032,-3.6,0.08,0,0.08,0
0.001033,-3.6,0.08,0,0.08,0
0.001034,-3.6,0.08,0,0.08,0
0.001035,-3.6,0.08,0,0,0
0.001036,-3.6,0.08,0,0,0
0.001037,-3.6,0,0,0,0
0.001038,-3.6,0.08,0,0,0
0.001039,-3.6,0.08,0,0,0
0.00104,-3.6,0.08,0,0,0
0.001041,-3.6,0,0,0,0
0.001042,-3.6,0,0,0,0
0.001043,-3.52,0,0,0,0
0.001044,-3.52,0,0,0,0
0.001045,-3.52,0,0,0,0
0.001046,-3.52,0,0,0,0
0.001047,-3.52,0,0,0,0
0.001048,-3.52,0,0,0,0
0.001049,-3.52,0,0,0,0
0.00105,-3.52,0,0,0,0
0.001051,-3.52,0,0,0,0
0.001052,-3.52,0,0,0.08,0
0.001053,-3.44,0,0,0.08,0
0.001054,-3.44,0,0,0,0
0.001055,-3.44,0,0,0,0
0.001056,-3.44,0,0,0.08,0
0.001057,-3.44,0,0,0.08,0
0.001058,-3.44,0,0,0,0
0.001059,-3.44,0,0,0.08,0
0.00106,-3.44,0,0,0,0
0.001061,-3.44,0,0,0,0
0.001062,-3.44,0,0,0,0
0.001063,-3.44,0,0.08,0,0
0.001064,-3.44,0.08,0.08,0.08,0
0.001065,-3.36,0,0.08,0.08,0.08
0.001066,-3.36,0,0.08,0.08,0.08
0.001067,-3.36,0.08,0.08,0.08,0
0.001068,-3.36,0.08,0.08,0.08,0
0.001069,-3.36,0,0.08,0.08,0
0.00107,-3.36,0.08,0.08,0.08,0
0.001071,-3.36,0.08,0.08,0.08,0.08
0.001072,-3.36,0.08,0.08,0.08,0
0.001073,-3.36,0.08,0.08,0.08,0
0.001074,-3.36,0.08,0.08,0.08,0
0.001075,-3.36,0.08,0.08,0.08,0
0.001076,-3.36,0.08,0,0.08,0
0.001077,-3.36,0.08,0,0.08,0
0.001078,-3.36,0.08,0,0.08,0
0.001079,-3.36,0.08,0,0.08,0
0.00108,-3.28,0.08,0,0.08,0
0.001081,-3.28,0.08,0,0.08,0
0.001082,-3.28,0,0,0.08,0
0.001083,-3.28,0,0,0.08,0
0.001084,-3.28,0.08,0,0.08,0
0.001085,-3.28,0,0,0.08,0
0.001086,-3.28,0,0,0.08,0
0.001087,-3.28,0,0,0.08,0
0.001088,-3.28,0,0,0.08,0
0.001089,-3.28,0,0,0.08,0
0.00109,-3.2,0,0,0,0
0.001091,-3.2,0,0,0,0
0.001092,-3.2,0,0,0,0
0.001093,-3.2,0,0,0,0
0.001094,-3.2,0,0,0,0
0.001095,-3.2,0,0,0,0
0.001096,-3.2,0,0,0,0
0.001097,-3.2,0,0,0,0
0.001098,-3.2,0,0,0,0
0.001099,-3.2,0,0,0,0
0.0011,-3.2,0,0,0,0
0.001101,-3.12,0,0,0,0
0.001102,-3.12,0,0,0,0
0.001103,-3.12,0,0,0,0
0.001104,-3.12,0,0,0,0
0.001105,-3.12,0,0,0,0
0.001106,-3.12,0,0,0,0.08
0.001107,-3.12,0,0.08,0,0.08
0.001108,-3.12,0,0.08,0,0.08
0.001109,-3.12,0,0.08,0,0.08
0.00111,-3.12,0,0.08,0,0.08
0.001111,-3.12,0,0.08,0,0.08
0.001112,-3.12,0,0.08,0,0.08
0.001113,-3.12,0.08,0.08,0,0.08
0.001114,-3.04,0.08,0.08,0,0.08
0.001115,-3.04,0.08,0.08,0,0.08
0.001116,-3.04,0,0.08,0,0.08
0.001117,-3.04,0.08,0,0,0.08
0.001118,-3.04,0.08,0.08,0,0.08
0.001119,-3.04,0.08,0,0,0.08
0.00112,-3.04,0.08,0,0,0.08
0.001121,-3.04,0.08,0,0,0
0.001122,-3.04,0.08,0,0,0
0.001123,-3.04,0.08,0,0.08,0
0.001124,-3.04,0.08,0,0,0
0.001125,-3.04,0.08,0,0,0
0.001126,-2.96,0.08,0,0,0
0.001127,-2.96,0.08,0,0,0
0.001128,-2.96,0.08,0,0,0
0.001129,-2.96,0.08,0,0,0
0.00113,-2.96,0.08,0,0,0
0.001131,-2.96,0,0,0.08,0
0.001132,-2.96,0,0,0.08,0
0.001133,-2.96,0.08,0,0.08,0
0.001134,-2.96,0,0,0.08,0
0.001135,-2.96,0,0,0.08,0
0.001136,-2.88,0,0,0.08,0
0.001137,-2.88,0,0,0.08,0
0.001138,-2.88,0,0,0.08,0
0.001139,-2.88,0,0,0.08,0
0.00114,-2.88,0,0,0.08,0
0.001141,-2.88,0,0,0.08,0
0.001142,-2.88,0,0,0.08,0
0.001143,-2.88,0,0,0.08,0
0.001144,-2.88,0,0,0.08,0
0.001145,-2.88,0,0,0.08,0
0.001146,-2.88,0,0,0,0
0.001147,-2.8,0,0,0,0
0.001148,-2.8,0,0,0,0
0.001149,-2.8,0,0,0,0
0.00115,-2.8,0,0,0,0
0.001151,-2.8,0,0,0,0
0.001152,-2.8,0,0,0,0
0.001153,-2.8,0,0,0,0
0.001154,-2.8,0,0,0,0
0.001155,-2.8,0,0,0,0
0.001156,-2.8,0,0,0,0
0.001157,-2.8,0,0,0,0
0.001158,-2.72,0,0,0,0
0.001159,-2.72,0,0,0,0
0.00116,-2.72,0,0,0,0
0.001161,-2.72,0,0,0,0
0.001162,-2.72,0,0,0,0
0.001163,-2.72,0,0,0,0
0.001164,-2.72,0,0,0,0
0.001165,-2.72,0.08,0,0,0
0.001166,-2.72,0.08,0,0,0
0.001167,-2.72,0.08,0,0,0
0.001168,-2.64,0.08,0,0,0
0.001169,-2.64,0.08,0,0,0
0.00117,-2.64,0,0,0,0
0.001171,-2.64,0.08,0,0,0
0.001172,-2.64,0.08,0,0,0
0.001173,-2.64,0.08,0,0,0
0.001174,-2.64,0.08,0,0,0
0.001175,-2.64,0.08,0,0,0
0.001176,-2.64,0.08,0,0,0
0.001177,-2.64,0.08,0,0,0
0.001178,-2.64,0.08,0,0,0
0.001179,-2.56,0.08,0,0,0
0.00118,-2.56,0.08,0,0,0
0.001181,-2.56,0.08,0,0,0
0.001182,-2.56,0,0,0,0
0.001183,-2.56,0,0,0,0
0.001184,-2.56,0.08,0,0,0
0.001185,-2.56,0,0,0,0
0.001186,-2.56,0,0,0,0
0.001187,-2.56,0,0,0,0
0.001188,-2.56,0,0,0.08,0
0.001189,-2.56,0,0,0.08,0
0.00119,-2.48,0,0,0.08,0
0.001191,-2.48,0,0,0.08,0
0.001192,-2.48,0,0,0.08,0.08
0.001193,-2.48,0,0,0.08,0
0.001194,-2.48,0,0,0.08,0.08
0.001195,-2.48,0,0,0.08,0
0.001196,-2.48,0,0,0.08,0
0.001197,-2.48,0,0,0.08,0.08
0.001198,-2.48,0,0,0.08,0.08
0.001199,-2.48,0,0,0.08,0.08
0.0012,-2.4,0,0,0.08,0.08
0.001201,-2.4,0,0,0.08,0
0.001202,-2.4,0,0,0.08,0
0.001203,-2.4,0,0,0.08,0.08
0.001204,-2.4,0,0,0.08,0.08
0.001205,-2.4,0,0,0.08,0.08
0.001206,-2.4,0,0.08,0.08,0
0.001207,-2.4,0,0,0.08,0
0.001208,-2.4,0,0.08,0.08,0
0.001209,-2.4,0,0.08,0.08,0
0.00121,-2.4,0,0.08,0.08,0
0.001211,-2.32,0,0.08,0.08,0
0.001212,-2.32,0,0.08,0.08,0
0.001213,-2.32,0,0.08,0.08,0
0.001214,-2.32,0.08,0.08,0.08,0
0.001215,-2.32,0,0.08,0.08,0
0.001216,-2.32,0,0.08,0.08,0
0.001217,-2.32,0.08,0.08,0,0
0.001218,-2.32,0.08,0.08,0,0
0.001219,-2.32,0.08,0.08,0,0
0.00122,-2.32,0.08,0.08,0,0
0.001221,-2.32,0.08,0.08,0,0
0.001222,-2.32,0.08,0.08,0,0
0.001223,-2.32,0.08,0.08,0,0
0.001224,-2.32,0.08,0.08,0,0
0.001225,-2.32,0.08,0.08,0,0
0.001226,-2.24,0.08,0.08,0,0
0.001227,-2.24,0.08,0.08,0,0
0.001228,-2.24,0.08,0.08,0,0
0.001229,-2.24,0.08,0.08,0,0
0.00123,-2.24,0.08,0.08,0,0
0.001231,-2.24,0.08,0.08,0,0
0.001232,-2.24,0.08,0.08,0,0
0.001233,-2.24,0.08,0.08,0,0
0.001234,-2.24,0.08,0.08,0,0
0.001235,-2.24,0.08,0,0,0
0.001236,-2.16,0.08,0,0,0
0.001237,-2.16,0.08,0,0,0
0.001238,-2.16,0.08,0,0,0
0.001239,-2.16,0,0,0,0
0.00124,-2.16,0,0,0,0
0.001241,-2.16,0,0,0,0
0.001242,-2.16,0,0,0,0
0.001243,-2.16,0,0,0,0
0.001244,-2.16,0,0,0,0
0.001245,-2.16,0,0,0,0
0.001246,-2.16,0,0,0.08,0
0.001247,-2.16,0,0,0.08,0
0.001248,-2.16,0,0,0.08,0
0.001249,-2.16,0,0,0.08,0
0.00125,-2.08,0,0,0.08,0
0.001251,-2.08,0,0,0.08,0
0.001252,-2.08,0,0,0.08,0
0.001253,-2.08,0,0,0.08,0
0.001254,-2.08,0,0,0.08,0
0.001255,-2.08,0,0.08,0.08,0
0.001256,-2.08,0,0,0.08,0
0.001257,-2.08,0,0.08,0.08,0
0.001258,-2.08,0,0.08,0.08,0
0.001259,-2.08,0,0.08,0.08,0
0.00126,-2.08,0,0.08,0.08,0
0.001261,-2,0,0.08,0.08,0
0.001262,-2,0,0.08,0.08,0
0.001263,-2,0,0.08,0.08,0
0.001264,-2,0,0.08,0.08,0
0.001265,-2,0,0.08,0.08,0
0.001266,-2,0,0.08,0.08,0
0.001267,-2,0,0.08,0,0
0.001268,-2,0.08,0.08,0,0
0.001269,-2,0,0.08,0,0
0.00127,-2,0,0.08,0,0
0.001271,-2,0,0.08,0,0
0.001272,-1.92,0,0,0,0
0.001273,-1.92,0,0,0,0
0.001274,-1.92,0,0,0,0
0.001275,-1.92,0,0,0,0
0.001276,-1.92,0,0,0,0
0.001277,-1.92,0,0,0,0
0.001278,-1.92,0,0,0,0
0.001279,-1.92,0,0,0,0
0.00128,-1.92,0,0,0,0
0.001281,-1.92,0,0,0,0
0.001282,-1.84,0,0,0,0
0.001283,-1.84,0,0,0,0
0.001284,-1.84,0,0,0,0
0.001285,-1.84,0,0,0,0
0.001286,-1.84,0,0,0,0
0.001287,-1.84,0,0,0,0
0.001288,-1.84,0,0,0,0
0.001289,-1.84,0,0,0,0
0.00129,-1.84,0,0,0,0
0.001291,-1.84,0,0,0,0
0.001292,-1.84,0,0,0,0
0.001293,-1.76,0,0,0,0
0.001294,-1.76,0,0,0.08,0
0.001295,-1.76,0,0,0.08,0
0.001296,-1.76,0,0,0,0
0.001297,-1.76,0,0,0.08,0
0.001298,-1.76,0,0,0.08,0
0.001299,-1.76,0,0,0.08,0
0.0013,-1.76,0.08,0,0.08,0
0.001301,-1.76,0,0,0.08,0
0.001302,-1.76,0,0,0.08,0
0.001303,-1.68,0.08,0,0.08,0
0.001304,-1.68,0,0,0.08,0
0.001305,-1.68,0.08,0,0,0
0.001306,-1.68,0,0.08,0.08,0
0.001307,-1.68,0.08,0.08,0,0
0.001308,-1.68,0.08,0.08,0.08,0
0.001309,-1.68,0.08,0.08,0,0
0.00131,-1.68,0.08,0,0,0
0.001311,-1.68,0.08,0.08,0,0
0.001312,-1.68,0,0.08,0,0
0.001313,-1.68,0.08,0.08,0,0
0.001314,-1.6,0.08,0.08,0,0
0.001315,-1.6,0.08,0.08,0,0
0.001316,-1.6,0,0.08,0,0
0.001317,-1.6,0.08,0.08,0,0
0.001318,-1.6,0.08,0.08,0,0
0.001319,-1.6,0.08,0.08,0,0
0.00132,-1.6,0.08,0,0,0
0.001321,-1.6,0.08,0,0,0
0.001322,-1.6,0.08,0,0,0
0.001323,-1.6,0.08,0,0,0
0.001324,-1.6,0.08,0,0,0
0.001325,-1.52,0.08,0,0,0
0.001326,-1.52,0.08,0,0,0
0.001327,-1.52,0.08,0,0,0
0.001328,-1.52,0.08,0,0,0
0.001329,-1.52,0.08,0,0,0
0.00133,-1.52,0.08,0,0,0
0.001331,-1.52,0.08,0,0,0
0.001332,-1.52,0.08,0,0,0
0.001333,-1.52,0.08,0,0,0
0.001334,-1.52,0.08,0,0,0
0.001335,-1.52,0.08,0,0,0
0.001336,-1.52,0.08,0,0,0
0.001337,-1.52,0.08,0,0,0
0.001338,-1.44,0,0,0,0
0.001339,-1.44,0.08,0,0,0
0.00134,-1.44,0,0,0,0
0.001341,-1.44,0,0,0,0
0.001342,-1.44,0,0,0,0
0.001343,-1.44,0,0,0,0
0.001344,-1.44,0,0,0,0
0.001345,-1.44,0,0,0,0
0.001346,-1.44,0,0,0,0
0.001347,-1.44,0,0,0.08,0
0.001348,-1.36,0,0,0,0.08
0.001349,-1.36,0,0,0,0
0.00135,-1.36,0,0,0,0.08
0.001351,-1.36,0,0,0,0
0.001352,-1.36,0,0,0.08,0
0.001353,-1.36,0,0,0,0
0.001354,-1.36,0,0,0,0
0.001355,-1.36,0,0,0.08,0
0.001356,-1.36,0,0,0,0
0.001357,-1.36,0,0,0,0
0.001358,-1.28,0,0,0,0
0.001359,-1.28,0,0,0,0
0.00136,-1.28,0,0,0,0
0.001361,-1.28,0,0,0,0
0.001362,-1.28,0,0,0,0
0.001363,-1.28,0,0,0,0
0.001364,-1.28,0,0,0,0
0.001365,-1.28,0,0,0,0
0.001366,-1.28,0,0,0,0
0.001367,-1.28,0,0,0,0
0.001368,-1.28,0,0,0,0
0.001369,-1.2,0,0,0,0
0.00137,-1.2,0,0,0,0
0.001371,-1.2,0,0,0,0
0.001372,-1.2,0,0,0,0
0.001373,-1.2,0,0,0,0
0.001374,-1.2,0,0,0,0
0.001375,-1.2,0,0,0,0
0.001376,-1.2,0,0,0,0
0.001377,-1.2,0,0,0,0
0.001378,-1.2,0,0,0,0
0.001379,-1.2,0,0,0,0
0.00138,-1.12,0,0,0,0
0.001381,-1.12,0,0,0,0
0.001382,-1.12,0,0,0,0
0.001383,-1.12,0,0,0,0
0.001384,-1.12,0,0,0,0
0.001385,-1.12,0,0,0,0
0.001386,-1.12,0,0,0,0
0.001387,-1.12,0,0,0,0
0.001388,-1.12,0,0,0,0
0.001389,-1.12,0,0,0,0
0.00139,-1.04,0,0,0,0
0.001391,-1.04,0,0,0,0
0.001392,-1.04,0,0,0,0
0.001393,-1.04,0,0,0,0
0.001394,-1.04,0,0,0,0
0.001395,-1.04,0.08,0,0,0.08
0.001396,-1.04,0,0.08,0,0.08
0.001397,-1.04,0,0.08,0,0.08
0.001398,-1.04,0.08,0.08,0,0
0.001399,-1.04,0,0.08,0,0.08
0.0014,-1.04,0,0,0,0.08
0.001401,-0.96,0.08,0.08,0,0.08
0.001402,-0.96,0.08,0.08,0,0.08
0.001403,-0.96,0,0,0,0
0.001404,-0.96,0,0,0.08,0.08
0.001405,-0.96,0,0,0.08,0
0.001406,-0.96,0.08,0,0.08,0
0.001407,-0.96,0.08,0,0.08,0
0.001408,-0.96,0,0,0.08,0
0.001409,-0.96,0,0,0.08,0
0.00141,-0.88,0,0,0.08,0
0.001411,-0.88,0,0,0.08,0
0.001412,-0.88,0,0,0.08,0
0.001413,-0.88,0,0,0.08,0
0.001414,-0.88,0,0,0.08,0
0.001415,-0.88,0,0,0.08,0
0.001416,-0.88,0,0,0.08,0
0.001417,-0.88,0,0,0.08,0
0.001418,-0.88,0,0,0,0
0.001419,-0.88,0,0,0,0
0.00142,-0.88,0,0,0,0
0.001421,-0.88,0,0,0,0
0.001422,-0.88,0,0,0,0
0.001423,-0.88,0,0,0,0
0.001424,-0.88,0,0,0,0
0.001425,-0.8,0,0,0,0
0.001426,-0.8,0,0,0,0
0.001427,-0.8,0,0,0,0
0.001428,-0.8,0,0,0,0
0.001429,-0.8,0,0,0,0
0.00143,-0.8,0,0,0,0
0.001431,-0.8,0,0,0,0
0.001432,-0.8,0,0,0,0
0.001433,-0.8,0,0,0,0
0.001434,-0.8,0,0,0,0
0.001435,-0.8,0,0,0,0
0.001436,-0.8,0,0,0,0
0.001437,-0.8,0,0,0,0
0.001438,-0.8,0,0.08,0,0
0.001439,-0.72,0,0.08,0,0
0.00144,-0.72,0,0.08,0,0.08
0.001441,-0.72,0,0.08,0,0.08
0.001442,-0.72,0,0.08,0,0.08
0.001443,-0.72,0.08,0.08,0,0
0.001444,-0.72,0,0,0,0
0.001445,-0.72,0,0,0,0
0.001446,-0.72,0,0,0,0.08
0.001447,-0.72,0,0,0,0
0.001448,-0.72,0,0,0,0
0.001449,-0.64,0,0,0,0
0.00145,-0.64,0,0,0,0
0.001451,-0.64,0.08,0,0,0
0.001452,-0.64,0,0,0,0
0.001453,-0.64,0,0,0,0
0.001454,-0.64,0,0,0,0
0.001455,-0.64,0,0,0,0
0.001456,-0.64,0,0,0,0
0.001457,-0.64,0,0,0.08,0
0.001458,-0.64,0,0,0.08,0
0.001459,-0.64,0,0,0.08,0
0.00146,-0.56,0,0,0,0
0.001461,-0.56,0,0,0,0
0.001462,-0.56,0,0,0,0
0.001463,-0.56,0,0,0.08,0
0.001464,-0.56,0,0,0.08,0
0.001465,-0.56,0,0,0,0
0.001466,-0.56,0,0,0,0
0.001467,-0.56,0,0,0,0
0.001468,-0.56,0,0,0,0
0.001469,-0.56,0,0,0.08,0
0.00147,-0.48,0,0,0.08,0
0.001471,-0.48,0,0,0.08,0
0.001472,-0.48,0,0,0,0
0.001473,-0.48,0,0.08,0.08,0
0.001474,-0.48,0,0.08,0.08,0
0.001475,-0.48,0,0.08,0.08,0.08
0.001476,-0.48,0,0.08,0.08,0.08
0.001477,-0.48,0,0.08,0.08,0
0.001478,-0.48,0,0.08,0.08,0
0.001479,-0.48,0,0.08,0.08,0
0.00148,-0.48,0,0.08,0.08,0
0.001481,-0.4,0,0.08,0.08,0
0.001482,-0.4,0,0.08,0.08,0
0.001483,-0.4,0,0.08,0.08,0
0.001484,-0.4,0,0.08,0.08,0
0.001485,-0.4,0,0.08,0.08,0
0.001486,-0.4,0,0.08,0.08,0
0.001487,-0.4,0,0.08,0.08,0
0.001488,-0.4,0,0.08,0.08,0
0.001489,-0.4,0,0.08,0,0
0.00149,-0.4,0,0.08,0.08,0
0.001491,-0.32,0,0.08,0,0
0.001492,-0.32,0,0.08,0.08,0
0.001493,-0.32,0,0.08,0.08,0
0.001494,-0.32,0,0.08,0,0
0.001495,-0.32,0.08,0.08,0,0
0.001496,-0.32,0.08,0.08,0,0
0.001497,-0.32,0,0,0,0
0.001498,-0.32,0,0,0,0
0.001499,-0.32,0.08,0,0,0
0.0015,-0.32,0,0,0,0
0.001501,-0.32,0,0.08,0,0
0.001502,-0.24,0,0,0,0
0.001503,-0.24,0,0,0,0
0.001504,-0.24,0,0,0,0
0.001505,-0.24,0,0,0,0
0.001506,-0.24,0,0,0,0
0.001507,-0.24,0,0,0,0
0.001508,-0.24,0,0,0,0
0.001509,-0.24,0,0,0,0
0.00151,-0.24,0,0,0,0
0.001511,-0.24,0,0,0,0
0.001512,-0.24,0,0,0,0
0.001513,-0.16,0,0,0,0
0.001514,-0.16,0,0,0,0
0.001515,-0.16,0,0,0,0
0.001516,-0.16,0,0,0,0
0.001517,-0.16,0,0,0,0
0.001518,-0.16,0,0,0,0
0.001519,-0.16,0.08,0,0,0
0.00152,-0.16,0,0,0,0
0.001521,-0.16,0.08,0,0,0
0.001522,-0.16,0.08,0,0,0
0.001523,-0.08,0,0,0,0
0.001524,-0.08,0.08,0,0,0
0.001525,-0.08,0.08,0,0,0
0.001526,-0.08,0.08,0,0,0
0.001527,-0.08,0,0,0,0
0.001528,-0.08,0,0,0,0
0.001529,-0.08,0.08,0,0,0
0.00153,-0.08,0,0,0,0
0.001531,-0.08,0.08,0,0,0
0.001532,-0.08,0,0,0,0
0.001533,-0.08,0.08,0,0,0
0.001534,-0.08,0,0,0,0
0.001535,0,0,0,0,0
0.001536,0,0,0,0,0
0.001537,0,0,0,0,0
0.001538,0,0,0,0,0
0.001539,0,0,0,0.08,0.08
0.00154,0,0,0,0.08,0
0.001541,0,0,0,0,0
0.001542,0,0,0,0,0
0.001543,0,0,0,0.08,0
0.001544,0,0,0,0,0.08
0.001545,0.08,0,0,0,0
0.001546,0.08,0,0,0.08,0
0.001547,0.08,0,0,0.08,0
0.001548,0.08,0,0,0,0
0.001549,0.08,0,0,0,0
0.00155,0.08,0,0,0.08,0
0.001551,0.08,0,0,0,0
0.001552,0.08,0,0,0,0
0.001553,0.08,0,0,0,0
0.001554,0.08,0,0,0,0
0.001555,0.08,0,0,0,0
0.001556,0.16,0,0,0,0
0.001557,0.16,0,0,0,0
0.001558,0.16,0,0,0,0
0.001559,0.16,0,0,0,0
0.00156,0.16,0,0,0,0
0.001561,0.16,0,0,0,0
0.001562,0.16,0,0,0,0
0.001563,0.16,0,0,0,0
0.001564,0.16,0,0,0,0
0.001565,0.16,0,0,0,0
0.001566,0.24,0,0,0,0
0.001567,0.24,0,0,0,0
0.001568,0.24,0,0,0,0
0.001569,0.24,0,0.08,0,0
0.00157,0.24,0,0,0,0
0.001571,0.24,0,0,0,0
0.001572,0.24,0,0,0,0
0.001573,0.24,0,0.08,0,0
0.001574,0.24,0,0.08,0,0
0.001575,0.24,0,0.08,0,0
0.001576,0.24,0,0,0,0
0.001577,0.32,0,0,0,0
0.001578,0.32,0,0,0,0
0.001579,0.32,0,0.08,0,0
0.00158,0.32,0,0.08,0,0
0.001581,0.32,0,0,0,0.08
0.001582,0.32,0,0,0,0.08
0.001583,0.32,0,0.08,0.08,0.08
0.001584,0.32,0,0.08,0.08,0.08
0.001585,0.32,0,0.08,0.08,0.08
0.001586,0.32,0,0,0.08,0.08
0.001587,0.4,0,0,0.08,0
0.001588,0.4,0,0,0.08,0.08
0.001589,0.4,0,0,0.08,0.08
0.00159,0.4,0,0.08,0.08,0.08
0.001591,0.4,0,0,0.08,0.08
0.001592,0.4,0,0,0.08,0.08
0.001593,0.4,0,0,0.08,0.08
0.001594,0.4,0,0,0.08,0.08
0.001595,0.4,0,0,0.08,0
0.001596,0.4,0,0,0.08,0.08
0.001597,0.4,0,0,0.08,0.08
0.001598,0.4,0,0,0.08,0.08
0.001599,0.4,0,0,0.08,0.08
0.0016,0.4,0.08,0,0.08,0.08
0.001601,0.48,0,0,0.08,0.08
0.001602,0.48,0,0,0,0.08
0.001603,0.48,0,0,0,0.08
0.001604,0.48,0,0,0,0.08
0.001605,0.48,0,0,0,0.08
0.001606,0.48,0,0,0,0.08
0.001607,0.48,0,0,0,0.08
0.001608,0.48,0,0,0,0.08
0.001609,0.48,0,0,0,0.08
0.00161,0.48,0,0,0,0.08
0.001611,0.56,0,0,0,0.08
0.001612,0.56,0,0,0,0.08
0.001613,0.56,0.08,0,0,0
0.001614,0.56,0.08,0,0,0
0.001615,0.56,0,0,0,0
0.001616,0.56,0,0,0,0
0.001617,0.56,0,0,0,0
0.001618,0.56,0,0,0,0
0.001619,0.56,0,0,0,0
0.00162,0.56,0,0,0,0
0.001621,0.56,0,0,0,0
0.001622,0.64,0,0,0,0
0.001623,0.64,0,0.08,0,0
0.001624,0.64,0,0,0.08,0.08
0.001625,0.64,0,0,0.08,0
0.001626,0.64,0,0,0.08,0
0.001627,0.64,0,0,0.08,0
0.001628,0.64,0,0,0.08,0
0.001629,0.64,0,0,0.08,0
0.00163,0.64,0,0,0.08,0
0.001631,0.64,0.08,0,0.08,0
0.001632,0.64,0,0,0.08,0.08
0.001633,0.64,0,0,0.08,0.08
0.001634,0.64,0.08,0,0.08,0.08
0.001635,0.72,0,0,0.08,0.08
0.001636,0.72,0,0,0.08,0.08
0.001637,0.72,0,0,0.08,0.08
0.001638,0.72,0,0,0.08,0
0.001639,0.72,0,0,0,0.08
0.00164,0.72,0,0.08,0.08,0.08
0.001641,0.72,0.08,0.08,0,0.08
0.001642,0.72,0.08,0,0,0.08
0.001643,0.72,0,0,0,0.08
0.001644,0.72,0,0.08,0,0.08
0.001645,0.72,0,0.08,0,0.08
0.001646,0.8,0.08,0.08,0,0
0.001647,0.8,0,0.08,0,0
0.001648,0.8,0,0.08,0,0
0.001649,0.8,0,0.08,0,0
0.00165,0.8,0,0.08,0,0.08
0.001651,0.8,0,0.08,0,0
0.001652,0.8,0,0.08,0,0.08
0.001653,0.8,0,0.08,0,0.08
