tempo,tensão_1,corrente_1,tensão_2,corrente_2,tensão_3,corrente_3,tensão_4,corrente_4
-0.00715,7.4,2.4,3.2,0.72,10.6,4.16,10.6,0.36
-0.00714,7.4,2.4,3.2,0.72,10.6,4.16,10.6,0.34
-0.00713,7.4,2.4,3.4,0.72,10.6,4.16,10.6,0.38
-0.00712,7.4,2.48,3.4,0.72,10.6,4.16,10.6,0.4
-0.00711,7.6,2.48,3.4,0.8,10.6,4.16,10.6,0.38
-0.0071,7.6,2.48,3.4,0.8,10.6,4.08,10.6,0.36
-0.00709,7.6,2.48,3.6,0.8,10.4,4.16,10.6,0.36
-0.00708,7.6,2.56,3.6,0.8,10.4,4.16,10.4,0.38
-0.00707,7.8,2.56,3.6,0.8,10.4,4.16,10.4,0.4
-0.00706,7.8,2.56,3.6,0.8,10.4,4.16,10.4,0.38
-0.00705,7.8,2.64,3.6,0.8,10.4,4.16,10.4,0.38
-0.00704,7.8,2.64,3.8,0.88,10.4,4.16,10.4,0.38
-0.00703,8,2.64,3.8,0.88,10.4,4.16,10.4,0.38
-0.00702,8,2.64,3.8,0.88,10.4,4.16,10.4,0.4
-0.00701,8,2.72,3.8,0.88,10.4,4.16,10.2,0.38
-0.007,8,2.72,4,0.88,10.4,4.16,10.2,0.38
-0.00699,8,2.72,4,0.96,10.4,4.16,10.2,0.38
-0.00698,8.2,2.72,4,0.96,10.4,4.16,10.2,0.38
-0.00697,8.2,2.8,4,0.96,10.4,4.16,10.2,0.38
-0.00696,8.2,2.8,4,0.96,10.4,4.16,10.2,0.38
-0.00695,8.2,2.8,4.2,1.04,10.4,4.16,10.2,0.38
-0.00694,8.4,2.8,4.2,1.04,10.4,4.16,10,0.36
-0.00693,8.4,2.88,4.2,1.04,10.4,4.16,10,0.36
-0.00692,8.4,2.88,4.2,1.04,10.4,4.16,10,0.38
-0.00691,8.4,2.88,4.4,1.12,10.4,4.16,10,0.38
-0.0069,8.4,2.88,4.4,1.12,10.4,4.16,10,0.36
-0.00689,8.6,2.88,4.4,1.12,10.4,4.16,10,0.36
-0.00688,8.6,2.96,4.4,1.12,10.4,4.16,9.8,0.36
-0.00687,8.6,2.96,4.4,1.12,10.4,4.16,9.8,0.36
-0.00686,8.6,3.04,4.6,1.2,10.4,4.16,9.8,0.38
-0.00685,8.6,2.96,4.6,1.2,10.4,4.16,9.8,0.38
-0.00684,8.6,2.96,4.6,1.28,10.4,4.16,9.8,0.36
-0.00683,8.8,3.04,4.6,1.28,10.4,4.16,9.6,0.36
-0.00682,8.8,3.04,4.6,1.28,10.4,4.16,9.6,0.36
-0.00681,8.8,3.12,4.6,1.28,10.4,4.16,9.6,0.38
-0.0068,8.8,3.04,4.6,1.28,10.4,4.16,9.6,0.4
-0.00679,8.8,3.12,4.6,1.36,10.4,4.16,9.6,0.36
-0.00678,8.8,3.12,4.8,1.36,10.4,4.16,9.6,0.36
-0.00677,8.8,3.12,4.8,1.36,10.4,4.16,9.4,0.38
-0.00676,8.8,3.12,4.8,1.36,10.4,4.16,9.4,0.38
-0.00675,9,3.2,4.8,1.36,10.4,4.16,9.4,0.36
-0.00674,9,3.2,5,1.36,10.4,4.16,9.4,0.36
-0.00673,9,3.2,5,1.44,10.4,4.16,9.4,0.36
-0.00672,9,3.2,5,1.44,10.4,4.08,9.2,0.38
-0.00671,9,3.28,5,1.44,10.2,4.16,9.2,0.38
-0.0067,9.2,3.28,5,1.44,10.2,4.16,9.2,0.36
-0.00669,9.2,3.28,5.2,1.52,10.2,4.16,9.2,0.36
-0.00668,9.2,3.28,5.2,1.52,10.2,4.16,9.2,0.36
-0.00667,9.2,3.28,5.2,1.6,10.2,4.08,9.2,0.38
-0.00666,9.2,3.28,5.2,1.6,10.2,4.16,9,0.34
-0.00665,9.2,3.36,5.2,1.6,10.2,4.16,9,0.34
-0.00664,9.4,3.36,5.4,1.6,10.2,4.16,9,0.34
-0.00663,9.4,3.36,5.4,1.6,10.2,4.16,9,0.38
-0.00662,9.4,3.36,5.4,1.6,10.2,4.16,8.8,0.38
-0.00661,9.4,3.36,5.4,1.68,10.2,4.16,8.8,0.36
-0.0066,9.4,3.44,5.6,1.68,10.2,4.16,8.8,0.34
-0.00659,9.4,3.44,5.6,1.68,10.2,4.16,8.8,0.36
-0.00658,9.4,3.44,5.6,1.68,10.2,4.16,8.8,0.38
-0.00657,9.6,3.44,5.6,1.68,10.2,4.16,8.8,0.38
-0.00656,9.6,3.44,5.6,1.76,10.2,4.16,8.6,0.36
-0.00655,9.6,3.44,5.8,1.76,10.2,4.16,8.6,0.36
-0.00654,9.6,3.52,5.8,1.76,10.2,4.16,8.6,0.36
-0.00653,9.6,3.52,5.8,1.76,10.2,4.16,8.6,0.36
-0.00652,9.6,3.52,5.8,1.84,10.2,4.16,8.6,0.36
-0.00651,9.6,3.52,5.8,1.84,10.2,4.16,8.6,0.36
-0.0065,9.6,3.52,6,1.84,10.2,4.16,8.4,0.36
-0.00649,9.8,3.6,6,1.84,10.2,4.16,8.4,0.36
-0.00648,9.8,3.6,6,1.84,10.2,4.16,8.4,0.36
-0.00647,9.8,3.6,6,1.92,10.2,4.16,8.4,0.36
-0.00646,9.8,3.6,6.2,1.92,10.2,4.16,8.2,0.36
-0.00645,9.8,3.6,6.2,1.92,10.2,4.16,8.2,0.36
-0.00644,9.8,3.6,6.2,1.92,10.2,4.16,8.2,0.34
-0.00643,9.8,3.6,6.2,2,10.2,4.16,8.2,0.36
-0.00642,9.8,3.68,6.2,2,10.2,4.16,8,0.34
-0.00641,9.8,3.68,6.4,2,10.2,4.16,8,0.34
-0.0064,10,3.68,6.4,2,10.2,4.16,8,0.34
-0.00639,10,3.68,6.4,2,10.2,4.16,7.8,0.36
-0.00638,10,3.68,6.4,2.08,10.2,4.16,7.8,0.36
-0.00637,10,3.76,6.4,2.08,10.2,4.16,7.8,0.34
-0.00636,10,3.68,6.6,2.08,10.2,4.16,7.8,0.34
-0.00635,10,3.76,6.6,2.08,10.2,4.16,7.6,0.34
-0.00634,10,3.76,6.6,2.08,10.2,4.16,7.6,0.36
-0.00633,10,3.76,6.6,2.16,10.2,4.16,7.6,0.34
-0.00632,10,3.76,6.6,2.16,10.2,4.16,7.6,0.34
-0.00631,10,3.76,6.8,2.16,10.2,4.16,7.4,0.36
-0.0063,10.2,3.84,6.8,2.16,10.2,4.16,7.4,0.34
-0.00629,10.2,3.84,6.8,2.24,10.2,4.08,7.4,0.34
-0.00628,10.2,3.84,6.8,2.24,10.2,4.16,7.2,0.34
-0.00627,10.2,3.84,6.8,2.24,10.2,4.16,7.2,0.34
-0.00626,10.2,3.84,6.8,2.24,10,4.16,7.2,0.34
-0.00625,10.2,3.84,6.8,2.24,10,4.16,7.2,0.34
-0.00624,10.2,3.84,7,2.24,10,4.16,7,0.34
-0.00623,10.2,3.84,7,2.32,10,4.16,7,0.34
-0.00622,10.2,3.84,7,2.32,10,4.16,7,0.32
-0.00621,10.2,3.84,7,2.4,10,4.16,6.8,0.32
-0.0062,10.2,3.92,7.2,2.4,10,4.16,6.8,0.34
-0.00619,10.2,3.92,7.2,2.4,10,4.16,6.8,0.34
-0.00618,10.2,3.92,7.2,2.4,10,4.16,6.8,0.32
-0.00617,10.2,3.92,7.2,2.48,10,4.16,6.8,0.32
-0.00616,10.4,3.92,7.2,2.48,10,4.16,6.6,0.3
-0.00615,10.4,3.92,7.4,2.48,10,4.16,6.6,0.3
-0.00614,10.4,3.92,7.4,2.48,10,4.16,6.6,0.32
-0.00613,10.4,3.92,7.4,2.48,10,4.16,6.4,0.34
-0.00612,10.4,3.92,7.4,2.56,10,4.16,6.4,0.34
-0.00611,10.4,3.92,7.4,2.56,10,4.16,6.4,0.32
-0.0061,10.4,3.92,7.6,2.56,10,4.16,6.4,0.3
-0.00609,10.4,3.92,7.6,2.56,10,4.16,6.2,0.32
-0.00608,10.4,4,7.6,2.56,10,4.16,6.2,0.32
-0.00607,10.4,4,7.6,2.64,10,4.08,6.2,0.3
-0.00606,10.4,4,7.6,2.64,10,4.08,6,0.3
-0.00605,10.4,4,7.8,2.64,10,4.16,6,0.32
-0.00604,10.4,4,7.8,2.64,10,4.16,6,0.32
-0.00603,10.4,4,7.8,2.72,10,4.16,5.8,0.32
-0.00602,10.4,4,7.8,2.72,10,4.08,5.8,0.3
-0.00601,10.4,4,8,2.72,10,4.16,5.8,0.3
-0.006,10.6,4,8,2.72,10,4.16,5.6,0.3
-0.00599,10.6,4,8,2.8,10,4.16,5.6,0.3
-0.00598,10.6,4,8,2.8,10,4.16,5.6,0.32
-0.00597,10.6,4,8,2.8,10,4.16,5.4,0.3
-0.00596,10.6,4,8.2,2.8,10,4.16,5.4,0.3
-0.00595,10.6,4,8.2,2.88,10,4.16,5.4,0.3
-0.00594,10.6,4.08,8.2,2.88,10,4.16,5.2,0.28
-0.00593,10.6,4.08,8.2,2.88,10,4.16,5.2,0.28
-0.00592,10.6,4.08,8.2,2.88,10,4.16,5.2,0.26
-0.00591,10.6,4,8.4,2.96,10,4.16,5,0.3
-0.0059,10.6,4.08,8.4,2.96,10,4.16,5,0.32
-0.00589,10.6,4,8.4,2.96,10,4.08,5,0.3
-0.00588,10.6,4,8.4,2.96,10,4.16,4.8,0.26
-0.00587,10.6,4.08,8.4,3.04,10,4.16,4.8,0.26
-0.00586,10.6,4.08,8.6,3.04,10,4.16,4.6,0.3
-0.00585,10.6,4.08,8.6,3.04,9.8,4.16,4.6,0.3
-0.00584,10.6,4.08,8.6,3.12,10,4.16,4.6,0.28
-0.00583,10.6,4.08,8.6,3.12,9.8,4.16,4.6,0.28
-0.00582,10.6,4.08,8.6,3.12,9.8,4.16,4.6,0.26
-0.00581,10.6,4.08,8.6,3.12,9.8,4.16,4.4,0.26
-0.0058,10.6,4.08,8.8,3.12,9.8,4.16,4.4,0.26
-0.00579,10.6,4.08,8.8,3.2,9.8,4.16,4.4,0.26
-0.00578,10.6,4.08,8.8,3.2,9.8,4.16,4.2,0.26
-0.00577,10.6,4.08,8.8,3.2,9.8,4.16,4.2,0.26
-0.00576,10.6,4.08,8.8,3.2,9.8,4.16,4.2,0.26
-0.00575,10.6,4.08,8.8,3.2,9.8,4.16,4,0.24
-0.00574,10.6,4.08,8.8,3.28,9.8,4.16,4,0.24
-0.00573,10.6,4.08,9,3.28,9.8,4.16,3.8,0.24
-0.00572,10.6,4.08,9,3.28,9.8,4.16,3.8,0.24
-0.00571,10.6,4.08,9,3.36,9.8,4.16,3.8,0.24
-0.0057,10.6,4.08,9,3.36,9.8,4.16,3.6,0.24
-0.00569,10.6,4.08,9.2,3.36,9.8,4.16,3.6,0.22
-0.00568,10.6,4.08,9.2,3.44,9.8,4.16,3.6,0.22
-0.00567,10.4,4.08,9.2,3.44,9.8,4.08,3.4,0.24
-0.00566,10.4,4.08,9.2,3.44,9.8,4.16,3.4,0.24
-0.00565,10.4,4.08,9.2,3.44,9.8,4.16,3.4,0.22
-0.00564,10.4,4.08,9.2,3.44,9.8,4.16,3.2,0.2
-0.00563,10.4,4.08,9.4,3.52,9.8,4.08,3.2,0.24
-0.00562,10.4,4.08,9.4,3.52,9.8,4.08,3,0.24
-0.00561,10.4,4,9.4,3.52,9.8,4.16,3,0.22
-0.0056,10.4,4,9.4,3.52,9.8,4.16,3,0.18
-0.00559,10.4,4,9.6,3.6,9.8,4.08,2.8,0.18
-0.00558,10.4,4,9.6,3.6,9.8,4.16,2.8,0.22
-0.00557,10.2,4,9.6,3.6,9.8,4.16,2.8,0.2
-0.00556,10.2,4,9.6,3.6,9.8,4.16,2.6,0.18
-0.00555,10.2,4,9.6,3.6,9.8,4.16,2.6,0.16
-0.00554,10.2,4,9.8,3.68,9.8,4.16,2.6,0.18
-0.00553,10.2,4,9.8,3.68,9.8,4.16,2.4,0.18
-0.00552,10.2,4,9.8,3.68,9.8,4.16,2.4,0.16
-0.00551,10.2,4,9.8,3.68,9.8,4.16,2.4,0.16
-0.0055,10.2,4,9.8,3.76,9.8,4.16,2.4,0.16
-0.00549,10.2,4,10,3.76,9.8,4.16,2.2,0.16
-0.00548,10.2,4,10,3.76,9.8,4.16,2.2,0.14
-0.00547,10.2,4,10,3.76,9.8,4.16,2,0.14
-0.00546,10,3.92,10,3.76,9.8,4.16,2,0.12
-0.00545,10,3.92,10,3.76,9.8,4.08,2,0.12
-0.00544,10,3.92,10.2,3.84,9.8,4.08,1.8,0.12
-0.00543,10,3.92,10.2,3.92,9.8,4.16,1.8,0.12
-0.00542,10,3.92,10.2,3.92,9.8,4.16,1.6,0.12
-0.00541,10,3.92,10.2,3.92,9.8,4.16,1.6,0.1
-0.0054,10,3.92,10.2,3.92,9.8,4.08,1.6,0.1
-0.00539,10,3.92,10.4,3.92,9.8,4.08,1.4,0.1
-0.00538,10,3.92,10.4,4,9.8,4.16,1.4,0.1
-0.00537,9.8,3.92,10.4,4,9.8,4.16,1.2,0.1
-0.00536,9.8,3.92,10.4,4,9.6,4.16,1.2,0.1
-0.00535,9.8,3.92,10.4,4,9.6,4.08,1.2,0.08
-0.00534,9.8,3.92,10.6,4,9.6,4.16,1,0.06
-0.00533,9.8,3.92,10.6,4.08,9.6,4.16,1,0.06
-0.00532,9.8,3.84,10.6,4.08,9.6,4.16,1,0.06
-0.00531,9.8,3.84,10.6,4.08,9.6,4.16,0.8,0.08
-0.0053,9.8,3.84,10.6,4.08,9.6,4.16,0.8,0.06
-0.00529,9.8,3.84,10.4,4.08,9.6,4.16,0.8,0.04
-0.00528,9.6,3.84,10.4,4,9.6,4.16,0.6,0.04
-0.00527,9.6,3.84,10.4,4,9.6,4.16,0.6,0.06
-0.00526,9.6,3.84,10.2,4,9.6,4.16,0.6,0.04
-0.00525,9.6,3.84,10.2,4,9.6,4.16,0.4,0.04
-0.00524,9.6,3.76,10.2,3.92,9.6,4.16,0.4,0.04
-0.00523,9.6,3.76,10.2,3.92,9.6,4.16,0.4,0.04
-0.00522,9.6,3.76,10,3.92,9.6,4.16,0.2,0.04
-0.00521,9.6,3.76,10,3.92,9.6,4.16,0.2,0
-0.0052,9.4,3.76,10,3.92,9.6,4.16,0.2,0
-0.00519,9.4,3.76,10,3.84,9.6,4.16,0,0.02
-0.00518,9.4,3.76,9.8,3.84,9.6,4.08,0,0.04
-0.00517,9.4,3.68,9.8,3.84,9.6,4.16,-0.2,0.02
-0.00516,9.4,3.68,9.8,3.84,9.6,4.16,-0.2,0.02
-0.00515,9.4,3.68,9.8,3.76,9.6,4.16,-0.2,0.04
-0.00514,9.2,3.68,9.6,3.76,9.6,4.08,-0.4,0.04
-0.00513,9.2,3.68,9.6,3.76,9.6,4.16,-0.4,0.02
-0.00512,9.2,3.68,9.6,3.76,9.6,4.16,-0.4,0
-0.00511,9.2,3.68,9.6,3.68,9.6,4.16,-0.6,0
-0.0051,9.2,3.6,9.4,3.68,9.6,4.16,-0.6,0.02
-0.00509,9.2,3.6,9.4,3.6,9.6,4.16,-0.8,0.04
-0.00508,9.2,3.6,9.4,3.6,9.6,4.16,-0.8,0.02
-0.00507,9,3.6,9.4,3.6,9.6,4.16,-0.8,-0.02
-0.00506,9,3.6,9.2,3.6,9.6,4.16,-1,0
-0.00505,9,3.6,9.2,3.6,9.6,4.16,-1,0.02
-0.00504,9,3.6,9.2,3.52,9.6,4.16,-1.2,0
-0.00503,9,3.52,9.2,3.52,9.6,4.08,-1.2,0
-0.00502,8.8,3.52,9,3.52,9.6,4.16,-1.2,0
-0.00501,8.8,3.52,9,3.52,9.6,4.16,-1.4,0
-0.005,8.8,3.52,9,3.44,9.6,4.16,-1.4,0.02
-0.00499,8.8,3.52,9,3.44,9.6,4.08,-1.4,0.02
-0.00498,8.8,3.44,8.8,3.44,9.6,4.08,-1.6,0.02
-0.00497,8.8,3.44,8.8,3.44,9.6,4.16,-1.6,0
-0.00496,8.8,3.44,8.8,3.36,9.6,4.16,-1.8,0
-0.00495,8.8,3.44,8.8,3.36,9.6,4.16,-1.8,0
-0.00494,8.6,3.44,8.8,3.36,9.6,4.08,-1.8,0.02
-0.00493,8.6,3.36,8.8,3.36,9.6,4.16,-1.8,0.02
-0.00492,8.6,3.36,8.6,3.28,9.6,4.16,-2,0.02
-0.00491,8.6,3.36,8.6,3.28,9.6,4.16,-2,0.02
-0.0049,8.6,3.36,8.6,3.28,9.4,4.16,-2.2,0.02
-0.00489,8.6,3.36,8.6,3.28,9.4,4.08,-2.2,0.02
-0.00488,8.6,3.36,8.6,3.28,9.4,4.16,-2.2,0.04
-0.00487,8.4,3.28,8.4,3.2,3.8,3.92,-2.4,0.04
-0.00486,8.4,3.28,8.4,3.2,-10.4,2.72,-2.4,0.02
-0.00485,8.4,3.28,8.4,3.2,-11.8,1.92,-2.6,0
-0.00484,8.4,3.28,8.4,3.2,-11.8,1.36,-2.6,0
-0.00483,8.2,3.28,8.2,3.12,-11.8,0.96,-2.6,0.02
-0.00482,8.2,3.2,8.2,3.12,-11.8,0.72,-2.8,0.04
-0.00481,8.2,3.2,8.2,3.12,-11.8,0.48,-2.8,0
-0.0048,8.2,3.2,8.2,3.12,-11.8,0.32,-2.8,0
-0.00479,8.2,3.2,8,3.12,-11.8,0.24,-2.8,0.02
-0.00478,8,3.12,8,3.04,-11.8,0.24,-3,0.02
-0.00477,8,3.12,8,3.04,-11.8,0.16,-3,0.02
-0.00476,8,3.12,8,3.04,-11.8,0.08,-3.2,0
-0.00475,8,3.12,7.8,3.04,-11.8,0.08,-3.2,0.02
-0.00474,7.8,3.04,7.8,2.96,-11.8,0.08,-3.2,0
-0.00473,7.8,3.04,7.8,2.96,-11.8,0.08,-3.4,0
-0.00472,7.8,3.04,7.8,2.96,-11.8,0.08,-3.4,0.02
-0.00471,7.8,3.04,7.6,2.96,-11.8,0.08,-3.4,0.02
-0.0047,7.8,3.04,7.6,2.96,-11.8,0.08,-3.6,0
-0.00469,7.6,2.96,7.6,2.96,-11.8,0.08,-3.6,0.02
-0.00468,7.6,2.96,7.6,2.88,-11.8,0,-3.8,0.02
-0.00467,7.6,2.96,7.4,2.88,-11.8,0,-3.8,0.02
-0.00466,7.6,2.96,7.4,2.8,-11.8,0.08,-3.8,0.02
-0.00465,7.4,2.88,7.4,2.8,-11.8,0,-4,0.02
-0.00464,7.4,2.88,7.4,2.8,-11.8,0,-4,0.06
-0.00463,7.4,2.88,7.2,2.8,-11.8,0,-4,0.04
-0.00462,7.4,2.88,7.2,2.72,-11.8,0.08,-4,0
-0.00461,7.2,2.8,7.2,2.72,-11.8,0.08,-4.2,0
-0.0046,7.2,2.8,7.2,2.72,-11.8,0,-4.2,0.02
-0.00459,7.2,2.8,7,2.72,-11.8,0,-4.4,0.02
-0.00458,7,2.8,7,2.72,-11.8,0,-4.4,0.02
-0.00457,7,2.8,7,2.64,-11.8,0.08,-4.4,0.02
-0.00456,7,2.72,7,2.64,-11.8,0,-4.6,0.02
-0.00455,7,2.72,6.8,2.64,-11.8,0,-4.6,0.02
-0.00454,6.8,2.72,6.8,2.56,-11.8,0,-4.6,0.02
-0.00453,6.8,2.72,6.8,2.56,-11.8,0.08,-4.6,0.02
-0.00452,6.8,2.64,6.8,2.56,-11.8,0.08,-4.8,0.02
-0.00451,6.8,2.64,6.8,2.56,-11.8,0,-4.8,0
-0.0045,6.8,2.64,6.8,2.48,-11.8,0,-4.8,0.02
-0.00449,6.6,2.56,6.6,2.48,-11.8,0,-5,0.02
-0.00448,6.6,2.56,6.6,2.48,-11.8,0,-5,0.02
-0.00447,6.6,2.56,6.6,2.48,-11.8,0,-5.2,0
-0.00446,6.6,2.48,6.6,2.4,-11.6,0,-5.2,0.02
-0.00445,6.6,2.48,6.6,2.4,-11.6,0,-5.2,0.02
-0.00444,6.4,2.48,6.4,2.4,-11.6,0,-5.4,0.02
-0.00443,6.4,2.48,6.4,2.4,-11.6,0,-5.4,0
-0.00442,6.4,2.4,6.4,2.4,-11.6,0,-5.4,0.02
-0.00441,6.2,2.4,6.4,2.32,-11.6,0,-5.6,0.02
-0.0044,6.2,2.4,6.2,2.32,-11.6,0,-5.6,0.02
-0.00439,6.2,2.4,6.2,2.32,-11.6,0,-5.6,0.04
-0.00438,6.2,2.4,6.2,2.32,-11.6,0,-5.8,0.04
-0.00437,6,2.32,6.2,2.24,-11.6,0,-5.8,0.02
-0.00436,6,2.24,6,2.24,-11.6,0,-5.8,0
-0.00435,6,2.24,6,2.24,-11.6,0,-6,0
-0.00434,5.8,2.32,6,2.24,-11.6,0.08,-6,0.02
-0.00433,5.8,2.24,6,2.16,-11.6,0.08,-6,0.04
-0.00432,5.8,2.24,5.8,2.16,-11.6,0,-6.2,0.02
-0.00431,5.6,2.16,5.8,2.16,-11.6,0,-6.2,0
-0.0043,5.6,2.16,5.8,2.08,-11.6,0,-6.2,0.02
-0.00429,5.6,2.16,5.8,2.08,-11.6,0,-6.2,0.02
-0.00428,5.6,2.16,5.6,2.08,-11.6,0,-6.4,0.02
-0.00427,5.4,2.08,5.6,2.08,-11.6,0,-6.4,0
-0.00426,5.4,2.08,5.6,2.08,-11.6,0,-6.4,0
-0.00425,5.4,2.08,5.6,2,-11.6,0,-6.6,0.02
-0.00424,5.2,2,5.4,2,-11.6,0,-6.6,0.02
-0.00423,5.2,2,5.4,2,-11.6,0,-6.6,0.02
-0.00422,5.2,2,5.4,2,-11.6,0,-6.6,0
-0.00421,5,1.92,5.4,1.92,-11.6,0.08,-6.6,0
-0.0042,5,1.92,5.2,1.92,-11.6,0.08,-6.8,0.02
-0.00419,5,1.92,5.2,1.92,-11.6,0.08,-6.8,0.02
-0.00418,4.8,1.84,5.2,1.92,-11.6,0,-6.8,0.02
-0.00417,4.8,1.84,5.2,1.84,-11.6,0,-7,0.02
-0.00416,4.8,1.84,5,1.84,-11.6,0.08,-7,0.02
-0.00415,4.6,1.76,5,1.84,-11.6,0,-7,0
-0.00414,4.6,1.76,5,1.84,-11.6,0,-7.2,0.02
-0.00413,4.6,1.76,5,1.76,-11.6,0,-7.2,0.04
-0.00412,4.6,1.68,4.8,1.76,-11.6,0,-7.2,0.04
-0.00411,4.6,1.68,4.8,1.76,-11.6,0,-7.2,0
-0.0041,4.4,1.68,4.8,1.76,-11.6,0,-7.4,0
-0.00409,4.4,1.68,4.8,1.68,-11.6,0,-7.4,0.02
-0.00408,4.4,1.6,4.6,1.68,-11.6,0,-7.4,0.04
-0.00407,4.2,1.6,4.6,1.68,-11.4,0,-7.6,0.02
-0.00406,4.2,1.6,4.6,1.68,-11.4,0,-7.6,0
-0.00405,4.2,1.52,4.6,1.68,-11.4,0,-7.6,0.02
-0.00404,4,1.52,4.6,1.6,-11.4,0,-7.6,0.02
-0.00403,4,1.52,4.6,1.6,-11.4,0,-7.8,0.02
-0.00402,4,1.44,4.6,1.6,-11.4,0,-7.8,0
-0.00401,3.8,1.44,4.4,1.6,-11.4,0,-7.8,0
-0.004,3.8,1.36,4.4,1.52,-11.4,0,-8,0
-0.00399,3.8,1.36,4.4,1.52,-11.4,0,-8,0.02
-0.00398,3.6,1.36,4.4,1.52,-11.4,0,-8,0.04
-0.00397,3.6,1.36,4.2,1.52,-11.4,0,-8,0.02
-0.00396,3.6,1.28,4.2,1.52,-11.4,0,-8.2,0
-0.00395,3.4,1.28,4.2,1.44,-11.4,0,-8.2,0
-0.00394,3.4,1.28,4.2,1.44,-11.4,0,-8.2,0.02
-0.00393,3.4,1.2,4,1.44,-11.4,0,-8.2,0.02
-0.00392,3.2,1.12,4,1.44,-11.4,0,-8.2,0
-0.00391,3.2,1.2,4,1.44,-11.4,0,-8.4,0.02
-0.0039,3.2,1.2,4,1.36,-11.4,0,-8.4,0.04
-0.00389,3,1.12,4,1.36,-11.4,0,-8.4,0.02
-0.00388,3,1.12,3.8,1.36,-11.4,0.08,-8.4,0
-0.00387,3,1.04,3.8,1.36,-11.4,0,-8.4,0
-0.00386,2.8,1.04,3.8,1.28,-11.4,0,-8.6,0.02
-0.00385,2.8,1.04,3.8,1.28,-11.4,0,-8.6,0.02
-0.00384,2.8,0.96,3.6,1.28,-11.4,0,-8.6,0.02
-0.00383,2.6,0.96,3.6,1.28,-11.4,0,-8.6,0.02
-0.00382,2.6,0.96,3.6,1.28,-11.4,0.08,-8.8,0.02
-0.00381,2.6,0.88,3.6,1.2,-11.4,0,-8.8,0.02
-0.0038,2.4,0.88,3.4,1.2,-11.4,0,-8.8,0.02
-0.00379,2.4,0.88,3.4,1.2,-11.4,0,-8.8,0.02
-0.00378,2.4,0.8,3.4,1.2,-11.4,0.08,-9,0
-0.00377,2.4,0.8,3.4,1.12,-11.4,0.08,-9,0.02
-0.00376,2.2,0.8,3.2,1.12,-11.4,0,-9,0.02
-0.00375,2.2,0.72,3.2,1.12,-11.4,0,-9,0.02
-0.00374,2.2,0.72,3.2,1.12,-11.4,0,-9.2,0.02
-0.00373,2,0.72,3.2,1.12,-11.4,0.08,-9.2,0
-0.00372,2,0.64,3,1.12,-11.4,0,-9.2,0
-0.00371,2,0.64,3,1.04,-11.4,0,-9.2,0.02
-0.0037,1.8,0.64,3,1.04,-11.2,0,-9.2,0.02
-0.00369,1.8,0.56,3,1.04,-11.4,0,-9.4,0
-0.00368,1.6,0.56,3,1.04,-11.2,0.08,-9.4,0.02
-0.00367,1.6,0.56,2.8,0.96,-11.2,0,-9.4,0.02
-0.00366,1.6,0.48,2.8,0.96,-11.2,0,-9.4,0.02
-0.00365,1.4,0.48,2.8,0.96,-11.2,0,-9.4,0.02
-0.00364,1.4,0.48,2.8,0.96,-11.2,0,-9.6,0.02
-0.00363,1.4,0.4,2.8,0.96,-11.2,0,-9.6,0
-0.00362,1.2,0.4,2.6,0.88,-11.2,0,-9.6,0
-0.00361,1.2,0.4,2.6,0.88,-11.2,0,-9.6,0.04
-0.0036,1,0.4,2.6,0.88,-11.2,0.08,-9.6,0.02
-0.00359,1,0.32,2.6,0.88,-11.2,0.08,-9.8,0.02
-0.00358,1,0.32,2.4,0.88,-11.2,0,-9.8,0.02
-0.00357,0.8,0.32,2.4,0.8,-11.2,0,-9.8,0.02
-0.00356,0.8,0.32,2.4,0.8,-11.2,0,-9.8,0.02
-0.00355,0.8,0.24,2.4,0.8,-11.2,0,-9.8,0.02
-0.00354,0.8,0.24,2.4,0.8,-11.2,0,-9.8,0.02
-0.00353,0.6,0.24,2.4,0.72,-11.2,0,-10,0.02
-0.00352,0.6,0.24,2.2,0.72,-11.2,0,-10,0.02
-0.00351,0.6,0.16,2.2,0.72,-11.2,0,-10,0.02
-0.0035,0.4,0.16,2.2,0.72,-11.2,0,-10,0.02
-0.00349,0.4,0.16,2.2,0.72,-11.2,0,-10,0.02
-0.00348,0.4,0.16,2,0.64,-11.2,0,-10,0
-0.00347,0.2,0.16,2,0.64,-11.2,0,-10.2,0
-0.00346,0.2,0.16,2,0.64,-11.2,0,-10.2,0.02
-0.00345,0.2,0.08,2,0.56,-11.2,0,-10.2,0.02
-0.00344,0,0.08,2,0.56,-11.2,0,-10.2,0.02
-0.00343,0,0.08,1.8,0.64,-11.2,0,-10.2,0
-0.00342,0,0.08,1.8,0.56,-11.2,0,-10.2,0.02
-0.00341,-0.2,0.08,1.8,0.48,-11.2,0,-10.2,0.02
-0.0034,-0.2,0.08,1.8,0.48,-11.2,0,-10.4,0.04
-0.00339,-0.4,0.08,1.6,0.48,-11.2,0,-10.4,0.04
-0.00338,-0.4,0.16,1.6,0.56,-11.2,0,-10.4,0.02
-0.00337,-0.4,0.08,1.6,0.48,-11.2,0.08,-10.4,0
-0.00336,-0.6,0.08,1.6,0.48,-11.2,0,-10.4,0.02
-0.00335,-0.6,0.08,1.4,0.4,-11.2,0,-10.4,0.02
-0.00334,-0.6,0.08,1.4,0.4,-11.2,0,-10.4,0.04
